,Load (kWh),Grid supply (kWh),Spot Price (Euro/kWh),Rain Power (kWh),Battery (kWh),Battery2 (kWh),Battery3 (kWh),Battery4 (kWh),Battery5 (kWh),Battery6 (kWh)
2025-06-17 00:00:00,120.536338,-0.0,0.06465,-0.0,200.0,546.4558441763061,800.0,800.0,800.0,800.0
2025-06-17 01:00:00,115.4382319,-0.0,0.06455,-0.0,200.0,427.07115643212995,800.0,800.0,800.0,800.0
2025-06-17 02:00:00,153.9188257,1130.674740424302,0.06437999999999999,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2025-06-17 03:00:00,161.3689145,166.16891449999972,0.06470000000000001,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2025-06-17 04:00:00,118.6716216,123.47162159999972,0.06484000000000001,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2025-06-17 05:00:00,154.6549184,159.45491839999974,0.06562,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2025-06-17 06:00:00,1976.277527,1981.0775269999997,0.07495,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2025-06-17 07:00:00,1798.348018,-0.0,0.11381999999999999,-0.0,200.0,200.0,200.0,796.8519820000004,800.0,800.0
2025-06-17 08:00:00,1900.288426,104.76085598199961,0.09404000000000001,1.67244,200.0,200.0,200.0,200.0,200.0,200.0
2025-06-17 09:00:00,1795.951007,1793.806127,0.07931999999999999,3.34488,200.0,200.0,200.0,200.0,200.0,200.0
2025-06-17 10:00:00,1703.363943,1704.5639430000003,0.07463,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-06-17 11:00:00,1995.295553,1996.4955530000002,0.07057,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-06-17 12:00:00,1803.771928,1804.9719280000002,0.07038,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-06-17 13:00:00,1699.404583,1700.6045830000003,0.06639,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-06-17 14:00:00,1848.558189,4905.124356583125,0.06611,-0.0,255.3661675831255,800.0,800.0,800.0,800.0,800.0
2025-06-17 15:00:00,796.7243737,-0.0,0.06751,-0.0,200.0,200.0,654.3864277155426,800.0,800.0,800.0
2025-06-17 16:00:00,901.355117,-0.0,0.06943,2.22992,200.0,200.0,200.0,351.8068442878273,800.0,800.0
2025-06-17 17:00:00,800.6745369,-0.0,0.06853000000000001,2.22992,200.0,200.0,200.0,200.0,200.0,750.8104205435394
2025-06-17 18:00:00,98.88935394,-0.0,0.06801,1.67244,200.0,200.0,200.0,200.0,200.0,651.842696182996
2025-06-17 19:00:00,204.3590529,-0.0,0.06889,1.67244,200.0,200.0,200.0,200.0,200.0,447.5042405868129
2025-06-17 20:00:00,96.42291012,-0.0,0.06769,-0.0,200.0,200.0,200.0,200.0,200.0,349.6338262262262
2025-06-17 21:00:00,153.8589924,-0.0,0.06709999999999999,5.5748,200.0,200.0,200.0,200.0,200.0,200.0
2025-06-17 22:00:00,118.1095241,3715.4071641,0.06620999999999999,3.90236,800.0,800.0,800.0,800.0,800.0,800.0
2025-06-17 23:00:00,148.2178053,-0.0,0.06776,6.13228,653.1144747000003,800.0,800.0,800.0,800.0,800.0
2025-06-18 00:00:00,120.536338,-0.0,0.06753,2.7874,530.7124222253005,800.0,800.0,800.0,800.0,800.0
2025-06-18 01:00:00,115.4382319,-0.0,0.06733,1.11496,411.85843790307547,800.0,800.0,800.0,800.0,800.0
2025-06-18 02:00:00,153.9188257,-0.0,0.06727,0.55748,254.08523376517263,800.0,800.0,800.0,800.0,800.0
2025-06-18 03:00:00,161.3689145,709.3078459685922,0.06715,2.22992,800.0,800.0,800.0,800.0,800.0,800.0
2025-06-18 04:00:00,118.6716216,113.43698159999973,0.06739,10.03464,800.0,800.0,800.0,800.0,800.0,800.0
2025-06-18 05:00:00,154.6549184,153.88011839999973,0.06854,5.5748,800.0,800.0,800.0,800.0,800.0,800.0
2025-06-18 06:00:00,1976.277527,-0.0,0.17064,2.7874,200.0,200.0,200.0,621.7098730000002,800.0,800.0
2025-06-18 07:00:00,1798.348018,178.90237487299953,0.13191999999999998,0.55748,200.0,200.0,200.0,200.0,200.0,200.0
2025-06-18 08:00:00,1900.288426,1901.4884260000003,0.09533,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-06-18 09:00:00,1795.951007,1796.5935270000002,0.07983,0.55748,200.0,200.0,200.0,200.0,200.0,200.0
2025-06-18 10:00:00,1703.363943,5000.0,0.07476999999999999,-0.0,495.43605699999995,800.0,800.0,800.0,800.0,800.0
2025-06-18 11:00:00,1995.295553,2195.0557271058624,0.07506,1.67244,692.3732350488623,800.0,800.0,800.0,800.0,800.0
2025-06-18 12:00:00,1803.771928,-0.0,0.07574,17.28188,200.0,200.0,200.0,701.1908138138137,800.0,800.0
2025-06-18 13:00:00,1699.404583,-0.0,0.07618000000000001,1.11496,200.0,200.0,200.0,200.0,200.0,200.0
2025-06-18 14:00:00,1848.558189,1845.2983490000004,0.07388,4.45984,200.0,200.0,200.0,200.0,200.0,200.0
2025-06-18 15:00:00,796.7243737,797.3668937000001,0.07287,0.55748,200.0,200.0,200.0,200.0,200.0,200.0
2025-06-18 16:00:00,901.355117,1705.2323311141145,0.07008,-0.0,200.0,200.0,200.0,200.0,402.6772141141143,800.0
2025-06-18 17:00:00,800.6745369,-0.0,0.07063,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-06-18 18:00:00,98.88935394,295.2514489349948,0.06999,-0.0,200.0,200.0,200.0,200.0,200.0,395.1620949949949
2025-06-18 19:00:00,204.3590529,-0.0,0.07063,10.59212,200.0,200.0,200.0,200.0,200.0,200.0
2025-06-18 20:00:00,96.42291012,97.62291011999993,0.06998,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-06-18 21:00:00,153.8589924,155.05899239999994,0.06897,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-06-18 22:00:00,118.1095241,663.5867760373387,0.06876,-0.0,200.0,200.0,200.0,200.0,200.0,744.2772519373384
2025-06-18 23:00:00,148.2178053,-0.0,0.07186,-0.0,200.0,200.0,200.0,200.0,200.0,594.3151693854011
2025-06-19 00:00:00,120.536338,-0.0,0.07059,-0.0,200.0,200.0,200.0,200.0,200.0,472.18451621601577
2025-06-19 01:00:00,115.4382319,-0.0,0.07017,-0.0,200.0,200.0,200.0,200.0,200.0,355.2740997997998
2025-06-19 02:00:00,153.9188257,-0.0,0.06916,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-06-19 03:00:00,161.3689145,3762.5689144999997,0.06845,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2025-06-19 04:00:00,118.6716216,123.47162159999972,0.06965,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2025-06-19 05:00:00,154.6549184,159.45491839999974,0.07098,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2025-06-19 06:00:00,1976.277527,182.4268943673669,0.09272,-0.0,200.0,200.0,201.34936736736722,800.0,800.0,800.0
2025-06-19 07:00:00,1798.348018,-0.0,0.10375,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-06-19 08:00:00,1900.288426,1901.4884260000003,0.07969,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-06-19 09:00:00,1795.951007,1797.1510070000002,0.07737000000000001,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-06-19 10:00:00,1703.363943,1704.5639430000003,0.07316,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-06-19 11:00:00,1995.295553,1996.4955530000002,0.07098,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-06-19 12:00:00,1803.771928,1804.9719280000002,0.06965,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-06-19 13:00:00,1699.404583,1700.6045830000003,0.06945,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-06-19 14:00:00,1848.558189,5000.0,0.06820999999999999,-0.0,350.2418109999997,800.0,800.0,800.0,800.0,800.0
2025-06-19 15:00:00,796.7243737,-0.0,0.06939000000000001,-0.0,200.0,200.0,749.1671954889999,800.0,800.0,800.0
2025-06-19 16:00:00,901.355117,575.085831479555,0.06896,-0.0,200.0,200.0,419.3487427730662,800.0,800.0,800.0
2025-06-19 17:00:00,800.6745369,-0.0,0.07037,-0.0,200.0,200.0,200.0,215.45485713029316,800.0,800.0
2025-06-19 18:00:00,98.88935394,-0.0,0.07156,-0.0,200.0,200.0,200.0,200.0,714.150048333163,800.0
2025-06-19 19:00:00,204.3590529,-0.0,0.07196999999999999,-0.0,200.0,200.0,200.0,200.0,507.4768453848299,800.0
2025-06-19 20:00:00,96.42291012,-0.0,0.07223,1.67244,200.0,200.0,200.0,200.0,410.6188984194452,800.0
2025-06-19 21:00:00,153.8589924,-0.0,0.07209,-0.0,200.0,200.0,200.0,200.0,254.74928712102584,800.0
2025-06-19 22:00:00,118.1095241,-0.0,0.07157,1.67244,200.0,200.0,200.0,200.0,200.0,736.4574537339049
2025-06-19 23:00:00,148.2178053,-0.0,0.07321,3.90236,200.0,200.0,200.0,200.0,200.0,590.405550980171
2025-06-20 00:00:00,120.536338,-0.0,0.07165,1.11496,200.0,200.0,200.0,200.0,200.0,469.3937674291909
2025-06-20 01:00:00,115.4382319,-0.0,0.07151,2.22992,200.0,200.0,200.0,200.0,200.0,354.7160617617617
2025-06-20 02:00:00,153.9188257,-0.0,0.06994,0.55748,200.0,200.0,200.0,200.0,200.0,200.0
2025-06-20 03:00:00,161.3689145,162.56891449999992,0.06916,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-06-20 04:00:00,118.6716216,3719.8716216000003,0.06847,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2025-06-20 05:00:00,154.6549184,159.45491839999974,0.06959,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2025-06-20 06:00:00,1976.277527,-0.0,0.07759999999999999,-0.0,200.0,200.0,200.0,618.9224730000003,800.0,800.0
2025-06-20 07:00:00,1798.348018,3782.2444674729995,0.07199,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2025-06-20 08:00:00,1900.288426,-0.0,0.08547,-0.0,200.0,200.0,200.0,694.9115740000002,800.0,800.0
2025-06-20 09:00:00,1795.951007,103.93434457399957,0.07664,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-06-20 10:00:00,1703.363943,1704.5639430000003,0.07199,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-06-20 11:00:00,1995.295553,1996.4955530000002,0.06986,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-06-20 12:00:00,1803.771928,1804.9719280000002,0.0686,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-06-20 13:00:00,1699.404583,5000.0,0.06681000000000001,-0.0,499.3954169999998,800.0,800.0,800.0,800.0,800.0
2025-06-20 14:00:00,1848.558189,2153.662167417,0.06804,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2025-06-20 15:00:00,796.7243737,801.5243736999997,0.06968,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2025-06-20 16:00:00,901.355117,-0.0,0.07740000000000001,-0.0,200.0,493.8448830000003,800.0,800.0,800.0,800.0
2025-06-20 17:00:00,800.6745369,-0.0,0.09065999999999999,-0.0,200.0,200.0,289.27650121700043,800.0,800.0,800.0
2025-06-20 18:00:00,98.88935394,-0.0,0.08120999999999999,-0.0,200.0,200.0,200.0,787.2978707757836,800.0,800.0
2025-06-20 19:00:00,204.3590529,-0.0,0.07840000000000001,-0.0,200.0,200.0,200.0,579.951520005008,800.0,800.0
2025-06-20 20:00:00,96.42291012,-0.0,0.07497,-0.0,200.0,200.0,200.0,480.7486583650031,800.0,800.0
2025-06-20 21:00:00,153.8589924,-0.0,0.07184,-0.0,200.0,200.0,200.0,324.2089173066382,800.0,800.0
2025-06-20 22:00:00,118.1095241,2396.4248157106686,0.07113,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2025-06-20 23:00:00,148.2178053,-0.0,0.07723999999999999,-0.0,646.9821947000003,800.0,800.0,800.0,800.0,800.0
2025-06-21 00:00:00,120.536338,-0.0,0.07171,-0.0,521.7988745053005,800.0,800.0,800.0,800.0,800.0
2025-06-21 01:00:00,115.4382319,-0.0,0.07183,-0.0,401.8388437307955,800.0,800.0,800.0,800.0,800.0
2025-06-21 02:00:00,153.9188257,556.4818208129351,0.0717,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2025-06-21 03:00:00,161.3689145,166.16891449999972,0.0741,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2025-06-21 04:00:00,118.6716216,123.47162159999972,0.07621,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2025-06-21 05:00:00,154.6549184,159.45491839999974,0.09021,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2025-06-21 06:00:00,1976.277527,-0.0,0.10104,-0.0,200.0,200.0,200.0,618.9224730000003,800.0,800.0
2025-06-21 07:00:00,1798.348018,182.24446747299947,0.09308,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-06-21 08:00:00,1900.288426,1901.4884260000003,0.07856999999999999,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-06-21 09:00:00,1795.951007,1797.1510070000002,0.07540000000000001,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-06-21 10:00:00,1703.363943,1704.5639430000003,0.07068,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-06-21 11:00:00,1995.295553,1996.4955530000002,0.06878000000000001,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-06-21 12:00:00,1803.771928,2105.8774164884876,0.06836,-0.0,200.0,200.0,200.0,200.0,200.0,500.90548848848874
2025-06-21 13:00:00,1699.404583,5000.0,0.06537000000000001,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2025-06-21 14:00:00,1848.558189,1593.2069441799936,0.06865,-0.0,539.8487551799938,800.0,800.0,800.0,800.0,800.0
2025-06-21 15:00:00,796.7243737,-0.0,0.06947,-0.0,200.0,338.5845327248141,800.0,800.0,800.0,800.0
2025-06-21 16:00:00,901.355117,-0.0,0.07801999999999999,-0.0,200.0,200.0,200.0,633.4908311920896,800.0,800.0
2025-06-21 17:00:00,800.6745369,-0.0,0.09065999999999999,-0.0,200.0,200.0,200.0,200.0,429.98280346089746,800.0
2025-06-21 18:00:00,98.88935394,-0.0,0.12448999999999999,-0.0,200.0,200.0,200.0,200.0,329.0634667174366,800.0
2025-06-21 19:00:00,204.3590529,-0.0,0.13219,-0.0,200.0,200.0,200.0,200.0,200.0,722.7753503507192
2025-06-21 20:00:00,96.42291012,-0.0,0.10514,-0.0,200.0,200.0,200.0,200.0,200.0,624.6296648803684
2025-06-21 21:00:00,153.8589924,-0.0,0.08113,-0.0,200.0,200.0,200.0,200.0,200.0,469.1460428154881
2025-06-21 22:00:00,118.1095241,-0.0,0.07856,-0.0,200.0,200.0,200.0,200.0,200.0,349.5673726726726
2025-06-21 23:00:00,148.2178053,-0.0,0.07306,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-06-22 00:00:00,120.536338,121.73633799999993,0.06898,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-06-22 01:00:00,115.4382319,555.0388292816792,0.06803000000000001,-0.0,200.0,200.0,200.0,200.0,200.0,638.400597381679
2025-06-22 02:00:00,153.9188257,-0.0,0.06853000000000001,-0.0,200.0,200.0,200.0,200.0,200.0,482.84337108429736
2025-06-22 03:00:00,161.3689145,-0.0,0.06866,-0.0,200.0,200.0,200.0,200.0,200.0,319.99161321321316
2025-06-22 04:00:00,118.6716216,-0.0,0.06956,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-06-22 05:00:00,154.6549184,155.85491839999995,0.06767000000000001,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-06-22 06:00:00,1976.277527,1977.4775270000002,0.06735,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-06-22 07:00:00,1798.348018,1799.5480180000002,0.06311,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-06-22 08:00:00,1900.288426,1901.4884260000003,0.05907,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-06-22 09:00:00,1795.951007,1797.1510070000002,0.05098,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-06-22 10:00:00,1703.363943,1704.5639430000003,0.04401,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-06-22 11:00:00,1995.295553,1996.4955530000002,0.04342,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-06-22 12:00:00,1803.771928,5000.0,0.04264,-0.0,395.0280719999999,800.0,800.0,800.0,800.0,800.0
2025-06-22 13:00:00,1699.404583,2108.771539072,0.04305,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2025-06-22 14:00:00,1848.558189,1716.1673679278638,0.04512,-0.0,662.8091789278641,800.0,800.0,800.0,800.0,800.0
2025-06-22 15:00:00,796.7243737,-0.0,0.052719999999999996,-0.0,200.0,461.42199604893636,800.0,800.0,800.0,800.0
2025-06-22 16:00:00,901.355117,-0.0,0.06147,-0.0,200.0,200.0,200.0,756.2054570528877,800.0,800.0
2025-06-22 17:00:00,800.6745369,-0.0,0.06377000000000001,-0.0,200.0,200.0,200.0,200.0,552.5747146958347,800.0
2025-06-22 18:00:00,98.88935394,-0.0,0.06967,-0.0,200.0,200.0,200.0,200.0,451.5327860411389,800.0
2025-06-22 19:00:00,204.3590529,-0.0,0.07773999999999999,-0.0,200.0,200.0,200.0,200.0,245.12220035509787,800.0
2025-06-22 20:00:00,96.42291012,-0.0,0.07134,-0.0,200.0,200.0,200.0,200.0,200.0,746.8541680347428
2025-06-22 21:00:00,153.8589924,-0.0,0.06985,-0.0,200.0,200.0,200.0,200.0,200.0,591.2483214667081
2025-06-22 22:00:00,118.1095241,-0.0,0.06334000000000001,-0.0,200.0,200.0,200.0,200.0,200.0,471.54754904524134
2025-06-22 23:00:00,148.2178053,-0.0,0.05639,-0.0,200.0,200.0,200.0,200.0,200.0,321.85819619619616
2025-06-23 00:00:00,120.536338,-0.0,0.04614,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-06-23 01:00:00,115.4382319,116.08075189999994,0.0396,0.55748,200.0,200.0,200.0,200.0,200.0,200.0
2025-06-23 02:00:00,153.9188257,153.44638569999995,0.032560000000000006,1.67244,200.0,200.0,200.0,200.0,200.0,200.0
2025-06-23 03:00:00,161.3689145,160.89647449999993,0.028489999999999998,1.67244,200.0,200.0,200.0,200.0,200.0,200.0
2025-06-23 04:00:00,118.6716216,114.29682159999993,0.02682,5.5748,200.0,200.0,200.0,200.0,200.0,200.0
2025-06-23 05:00:00,154.6549184,150.83759839999993,0.01025,5.01732,200.0,200.0,200.0,200.0,200.0,200.0
2025-06-23 06:00:00,1976.277527,5000.0,0.0001,5.5748,228.09727299999923,800.0,800.0,800.0,800.0,800.0
2025-06-23 07:00:00,1798.348018,-0.0,0.00041999999999999996,0.55748,200.0,200.0,200.0,226.07863772699943,800.0,800.0
2025-06-23 08:00:00,1900.288426,4275.520906910728,0.00022,1.11496,800.0,800.0,800.0,800.0,800.0,800.0
2025-06-23 09:00:00,1795.951007,1798.5210869999996,0.01368,2.22992,800.0,800.0,800.0,800.0,800.0,800.0
2025-06-23 10:00:00,1703.363943,-0.0,0.01941,-0.0,200.0,200.0,291.8360570000002,800.0,800.0,800.0
2025-06-23 11:00:00,1995.295553,106.55133205699957,0.01497,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-06-23 12:00:00,1803.771928,1804.9719280000002,0.01479,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-06-23 13:00:00,1699.404583,5000.0,0.01053,-0.0,499.3954169999998,800.0,800.0,800.0,800.0,800.0
2025-06-23 14:00:00,1848.558189,2153.662167417,0.01167,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2025-06-23 15:00:00,796.7243737,801.5243736999997,0.01771,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2025-06-23 16:00:00,901.355117,906.1551169999997,0.02477,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2025-06-23 17:00:00,800.6745369,805.4745368999997,0.03544,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2025-06-23 18:00:00,98.88935394,-0.0,0.05138,-0.0,696.3106460600003,800.0,800.0,800.0,800.0,800.0
2025-06-23 19:00:00,204.3590529,-0.0,0.05686,-0.0,487.2552825139405,800.0,800.0,800.0,800.0,800.0
2025-06-23 20:00:00,96.42291012,-0.0,0.05908,-0.0,386.34511711142676,800.0,800.0,800.0,800.0,800.0
2025-06-23 21:00:00,153.8589924,-0.0,0.05931,-0.0,228.09977959431555,800.0,800.0,800.0,800.0,800.0
2025-06-23 22:00:00,118.1095241,-0.0,0.05603,-0.0,200.0,705.7621557147214,800.0,800.0,800.0,800.0
2025-06-23 23:00:00,148.2178053,-0.0,0.051,-0.0,200.0,553.4385882590068,800.0,800.0,800.0,800.0
2025-06-24 00:00:00,120.536338,971.0511883292521,0.049710000000000004,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2025-06-24 01:00:00,115.4382319,120.23823189999973,0.0535,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2025-06-24 02:00:00,153.9188257,158.71882569999974,0.05478,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2025-06-24 03:00:00,161.3689145,166.16891449999972,0.055240000000000004,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2025-06-24 04:00:00,118.6716216,123.47162159999972,0.05677,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2025-06-24 05:00:00,154.6549184,159.45491839999974,0.061630000000000004,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2025-06-24 06:00:00,1976.277527,182.4268943673669,0.07998999999999999,-0.0,200.0,200.0,201.34936736736722,800.0,800.0,800.0
2025-06-24 07:00:00,1798.348018,-0.0,0.09577,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-06-24 08:00:00,1900.288426,1901.4884260000003,0.06263,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-06-24 09:00:00,1795.951007,1797.1510070000002,0.05441,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-06-24 10:00:00,1703.363943,1704.5639430000003,0.04955,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-06-24 11:00:00,1995.295553,2401.8728583053044,0.03857,-0.0,200.0,200.0,200.0,200.0,200.0,605.3773053053054
2025-06-24 12:00:00,1803.771928,5000.0,0.03673,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2025-06-24 13:00:00,1699.404583,1704.2045829999997,0.03917,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2025-06-24 14:00:00,1848.558189,1852.2432289999997,0.047060000000000005,1.11496,800.0,800.0,800.0,800.0,800.0,800.0
2025-06-24 15:00:00,796.7243737,-0.0,0.0536,-0.0,200.0,598.4756263000003,800.0,800.0,800.0,800.0
2025-06-24 16:00:00,901.355117,-0.0,0.05686,-0.0,200.0,200.0,293.12203367370057,800.0,800.0,800.0
2025-06-24 17:00:00,800.6745369,-0.0,0.06392,-0.0,200.0,200.0,200.0,200.0,689.354374740027,800.0
2025-06-24 18:00:00,98.88935394,-0.0,0.06459000000000001,-0.0,200.0,200.0,200.0,200.0,588.1756664252871,800.0
2025-06-24 19:00:00,204.3590529,-0.0,0.06586,-0.0,200.0,200.0,200.0,200.0,381.6284378588619,800.0
2025-06-24 20:00:00,96.42291012,-0.0,0.0655,-0.0,200.0,200.0,200.0,200.0,283.22389930100314,800.0
2025-06-24 21:00:00,153.8589924,-0.0,0.06112,-0.0,200.0,200.0,200.0,200.0,200.0,727.4816830017022
2025-06-24 22:00:00,118.1095241,-0.0,0.05593,-0.0,200.0,200.0,200.0,200.0,200.0,607.6446772187006
2025-06-24 23:00:00,148.2178053,-0.0,0.05188,-0.0,200.0,200.0,200.0,200.0,200.0,457.819227241482
2025-06-25 00:00:00,120.536338,-0.0,0.05137,-0.0,200.0,200.0,200.0,200.0,200.0,335.82507001424057
2025-06-25 01:00:00,115.4382319,-0.0,0.05123,-0.0,200.0,200.0,200.0,200.0,200.0,219.05101304422635
2025-06-25 02:00:00,153.9188257,136.08686366881784,0.05127,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-06-25 03:00:00,161.3689145,3762.5689144999997,0.05123,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2025-06-25 04:00:00,118.6716216,123.47162159999972,0.05192,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2025-06-25 05:00:00,154.6549184,159.45491839999974,0.054189999999999995,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2025-06-25 06:00:00,1976.277527,1981.0775269999997,0.06003,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2025-06-25 07:00:00,1798.348018,-0.0,0.07492,-0.0,200.0,200.0,200.0,796.8519820000004,800.0,800.0
2025-06-25 08:00:00,1900.288426,106.4332959819996,0.06266,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-06-25 09:00:00,1795.951007,1797.1510070000002,0.052539999999999996,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-06-25 10:00:00,1703.363943,1704.5639430000003,0.047409999999999994,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-06-25 11:00:00,1995.295553,1996.4955530000002,0.0362,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-06-25 12:00:00,1803.771928,2105.8774164884876,0.0241,-0.0,200.0,200.0,200.0,200.0,200.0,500.90548848848874
2025-06-25 13:00:00,1699.404583,5000.0,0.01499,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2025-06-25 14:00:00,1848.558189,1853.3581889999998,0.027350000000000003,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2025-06-25 15:00:00,796.7243737,-0.0,0.04603,-0.0,200.0,598.4756263000003,800.0,800.0,800.0,800.0
2025-06-25 16:00:00,901.355117,-0.0,0.05285,-0.0,200.0,200.0,293.12203367370057,800.0,800.0,800.0
2025-06-25 17:00:00,800.6745369,-0.0,0.053810000000000004,-0.0,200.0,200.0,200.0,200.0,689.354374740027,800.0
2025-06-25 18:00:00,98.88935394,-0.0,0.054299999999999994,-0.0,200.0,200.0,200.0,200.0,588.1756664252871,800.0
2025-06-25 19:00:00,204.3590529,-0.0,0.05407,-0.0,200.0,200.0,200.0,200.0,381.6284378588619,800.0
2025-06-25 20:00:00,96.42291012,-0.0,0.05342,-0.0,200.0,200.0,200.0,200.0,283.22389930100314,800.0
2025-06-25 21:00:00,153.8589924,-0.0,0.052520000000000004,-0.0,200.0,200.0,200.0,200.0,200.0,727.4816830017022
2025-06-25 22:00:00,118.1095241,-0.0,0.05005,-0.0,200.0,200.0,200.0,200.0,200.0,607.6446772187006
2025-06-25 23:00:00,148.2178053,-0.0,0.047240000000000004,-0.0,200.0,200.0,200.0,200.0,200.0,457.819227241482
2025-06-26 00:00:00,120.536338,-0.0,0.04728,-0.0,200.0,200.0,200.0,200.0,200.0,335.82507001424057
2025-06-26 01:00:00,115.4382319,-0.0,0.04729,-0.0,200.0,200.0,200.0,200.0,200.0,219.05101304422635
