,Load (kWh),Grid supply (kWh),Spot Price (Euro/kWh),Solar (kWh),Battery (kWh),Battery2 (kWh),Battery3 (kWh),Battery4 (kWh),Battery5 (kWh),Battery6 (kWh)
2024-06-01 07:00:00,2798.0,5000.0,0.05196,135.774195632,200.0,468.34896365710125,800.0,800.0,800.0,800.0
2024-06-01 08:00:00,2899.4,50.73725896155551,0.052969999999999996,184.182126345,200.0,200.0,200.0,200.0,200.0,200.0
2024-06-01 09:00:00,2802.2,2803.3999999999987,0.0451,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-06-01 10:00:00,2702.6,2703.799999999999,0.037380000000000004,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-06-01 11:00:00,2996.3,2997.499999999999,0.02454,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-06-01 12:00:00,2795.9,2797.099999999999,0.00744,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-06-01 13:00:00,2696.2,5000.0,0.00292,-0.0,200.0,200.0,702.6000000000004,800.0,800.0,800.0
2024-06-01 14:00:00,2854.7,4155.6026,0.0058,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-06-01 15:00:00,1796.7,1801.4999999999998,0.02527,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-06-01 16:00:00,1904.5,1909.2999999999997,0.03779,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-06-01 17:00:00,1401.8,1406.5999999999997,0.048049999999999995,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-06-01 18:00:00,1196.2,-0.0,0.0581,-0.0,200.0,200.0,799.0000000000002,800.0,800.0,800.0
2024-06-01 19:00:00,1199.2,-0.0,0.05298,-0.0,200.0,200.0,200.0,200.0,796.2010000000002,800.0
2024-06-01 20:00:00,1499.9,306.09520099999975,0.049280000000000004,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-06-01 21:00:00,1600.9,1602.1000000000004,0.04925,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-06-01 22:00:00,1204.1,1205.3000000000002,0.0489,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-06-01 23:00:00,1498.2,1499.4000000000003,0.03468,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-06-02 00:00:00,1504.6,1505.8000000000002,0.03021,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-06-02 01:00:00,1398.6,1399.8000000000002,0.015390000000000001,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-06-02 02:00:00,1496.2,3103.1057057057055,0.00701,-0.0,200.0,200.0,200.0,605.7057057057059,800.0,800.0
2024-06-02 03:00:00,1602.9,-0.0,0.0087,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-06-02 04:00:00,1798.9,1800.1000000000004,0.00498,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-06-02 05:00:00,1996.8,1998.0000000000002,0.00491,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-06-02 06:00:00,2984.8,2985.999999999999,0.00411,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-06-02 07:00:00,2800.3,2678.646773632999,0.0009699999999999999,122.853226367,200.0,200.0,200.0,200.0,200.0,200.0
2024-06-02 08:00:00,2904.6,5000.0,0.0,385.038274769,200.0,279.23827476900016,800.0,800.0,800.0,800.0
2024-06-02 09:00:00,2802.4,-0.0,0.00156,469.115475692,200.0,200.0,200.0,200.0,200.0,342.27451218623145
2024-06-02 10:00:00,2703.2,2157.2847621819537,0.0007700000000000001,404.983000144,200.0,200.0,200.0,200.0,200.0,200.0
2024-06-02 11:00:00,3003.5,3004.699999999999,-0.0001,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-06-02 12:00:00,2796.1,2797.299999999999,-0.00401,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-06-02 13:00:00,2703.0,5000.0,-0.005,-0.0,200.0,200.0,695.8000000000002,800.0,800.0,800.0
2024-06-02 14:00:00,2847.3,4154.995800000001,-0.00436,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-06-02 15:00:00,2800.3,2805.1000000000013,-8e-05,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-06-02 16:00:00,2899.6,2481.6773221870008,0.0049299999999999995,422.722677813,800.0,800.0,800.0,800.0,800.0,800.0
2024-06-02 17:00:00,2395.2,2224.816381570001,0.02921,175.18361843,800.0,800.0,800.0,800.0,800.0,800.0
2024-06-02 18:00:00,2202.0,2206.800000000001,0.03537,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-06-02 19:00:00,2195.3,-0.0,0.05418,-0.0,200.0,200.0,200.0,399.9000000000001,800.0,800.0
2024-06-02 20:00:00,1699.8,302.49989999999974,0.054020000000000006,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-06-02 21:00:00,1797.7,5000.0,0.049229999999999996,-0.0,401.1000000000002,800.0,800.0,800.0,800.0,800.0
2024-06-02 22:00:00,1801.5,2204.8010999999997,0.049280000000000004,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-06-02 23:00:00,2004.5,2009.2999999999997,0.05013,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-06-03 00:00:00,1504.6,811.0004993982968,0.05026,-0.0,200.0,701.6004993982971,800.0,800.0,800.0,800.0
2024-06-03 01:00:00,1398.6,-0.0,0.05049,-0.0,200.0,200.0,200.0,498.898898898899,800.0,800.0
2024-06-03 02:00:00,1496.2,-0.0,0.05403,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-06-03 03:00:00,1602.9,1604.1000000000004,0.05004,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-06-03 04:00:00,1798.9,2398.698598598598,0.04874,-0.0,200.0,200.0,200.0,200.0,200.0,798.5985985985988
2024-06-03 05:00:00,1996.8,5000.0,0.03746,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-06-03 06:00:00,2984.8,2989.6000000000013,0.05903,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-06-03 07:00:00,2800.3,-0.0,0.06493,169.373799242,200.0,200.0,200.0,200.0,564.2737992420002,800.0
2024-06-03 08:00:00,2904.6,1858.5093411658418,0.06067,83.9811333914,200.0,200.0,200.0,200.0,200.0,200.0
2024-06-03 09:00:00,2802.4,5000.0,0.05972,384.425073284,200.0,380.825073284,800.0,800.0,800.0,800.0
2024-06-03 10:00:00,2703.2,-0.0,0.06063,328.40004482,200.0,200.0,200.0,200.0,200.0,402.2442930307165
2024-06-03 11:00:00,3003.5,2147.2683382853133,0.0606,655.389612977,200.0,200.0,200.0,200.0,200.0,200.0
2024-06-03 12:00:00,2796.1,2611.4830920299987,0.05931,185.81690797,200.0,200.0,200.0,200.0,200.0,200.0
2024-06-03 13:00:00,2703.0,2662.0428712052035,0.05343,965.749300999,200.0,200.0,200.0,200.0,523.5921722042044,800.0
2024-06-03 14:00:00,2847.3,5000.0,0.04906,525.831419968,800.0,800.0,800.0,800.0,800.0,800.0
2024-06-03 15:00:00,2800.3,-0.0,0.05522,143.004681187,200.0,200.0,200.0,200.0,537.9046811870005,800.0
2024-06-03 16:00:00,2899.6,5000.0,0.04492,142.909111705,379.0758882108133,800.0,800.0,800.0,800.0,800.0
2024-06-03 17:00:00,2395.2,2743.005638339498,0.05528,77.4975493379,800.0,800.0,800.0,800.0,800.0,800.0
2024-06-03 18:00:00,2202.0,805.4986986986987,0.06228,-0.0,200.0,200.0,598.6986986986984,800.0,800.0,800.0
2024-06-03 19:00:00,2195.3,-0.0,0.07126,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-06-03 20:00:00,1699.8,1701.0000000000002,0.06141,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-06-03 21:00:00,1797.7,1798.9000000000003,0.05999,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-06-03 22:00:00,1801.5,3810.407707707707,0.05914,-0.0,200.0,200.0,407.70770770770764,800.0,800.0,800.0
2024-06-03 23:00:00,2004.5,-0.0,0.06014,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-06-04 00:00:00,1504.6,1505.8000000000002,0.05908,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-06-04 01:00:00,1398.6,4999.799999999999,0.05912,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-06-04 02:00:00,1496.2,1500.9999999999998,0.05973,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-06-04 03:00:00,1602.9,1607.6999999999998,0.06019,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-06-04 04:00:00,1798.9,1803.6999999999998,0.060590000000000005,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-06-04 05:00:00,1996.8,2001.5999999999997,0.06229,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-06-04 06:00:00,2984.8,-0.0,0.07287,-0.0,200.0,200.0,200.0,200.0,210.39999999999986,800.0
2024-06-04 07:00:00,2800.3,2191.7104,0.07196999999999999,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-06-04 08:00:00,2904.6,2905.799999999999,0.060450000000000004,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-06-04 09:00:00,2802.4,5000.0,0.05483,-0.0,200.0,200.0,596.4000000000001,800.0,800.0,800.0
2024-06-04 10:00:00,2703.2,3517.9041077077077,0.05865,-0.0,207.7077077077077,800.0,800.0,800.0,800.0,800.0
2024-06-04 11:00:00,3003.5,-0.0,0.05922,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-06-04 12:00:00,2796.1,2797.299999999999,0.044539999999999996,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-06-04 13:00:00,2703.0,5000.0,0.03602,-0.0,200.0,200.0,695.8000000000002,800.0,800.0,800.0
2024-06-04 14:00:00,2847.3,3763.2315714500005,0.037079999999999995,391.76422855,800.0,800.0,800.0,800.0,800.0,800.0
2024-06-04 15:00:00,2800.3,2600.1264224460015,0.04201,204.973577554,800.0,800.0,800.0,800.0,800.0,800.0
2024-06-04 16:00:00,2899.6,2904.4000000000005,0.05526,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-06-04 17:00:00,2395.2,2400.000000000001,0.06001,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-06-04 18:00:00,2202.0,-0.0,0.060719999999999996,-0.0,200.0,200.0,200.0,393.2000000000003,800.0,800.0
2024-06-04 19:00:00,2195.3,804.6931999999999,0.06074,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-06-04 20:00:00,1699.8,5000.0,0.05593,-0.0,499.00000000000006,800.0,800.0,800.0,800.0,800.0
2024-06-04 21:00:00,1797.7,307.7035045045042,0.05933,-0.0,200.0,200.0,204.50450450450447,800.0,800.0,800.0
2024-06-04 22:00:00,1801.5,-0.0,0.060039999999999996,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-06-04 23:00:00,2004.5,2005.7000000000003,0.05508,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-06-05 00:00:00,120.5,121.69999999999993,0.04243,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-06-05 01:00:00,115.4,116.59999999999994,0.02789,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-06-05 02:00:00,153.9,155.09999999999994,0.022920000000000003,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-06-05 03:00:00,161.4,3762.6000000000004,0.022,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-06-05 04:00:00,118.7,123.49999999999973,0.02556,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-06-05 05:00:00,154.7,159.49999999999972,0.0355,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-06-05 06:00:00,1976.3,182.40130130130092,0.04499,-0.0,200.0,200.0,201.3013013013012,800.0,800.0,800.0
2024-06-05 07:00:00,1798.3,-0.0,0.047299999999999995,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-06-05 08:00:00,1900.3,1901.5000000000002,0.04113,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-06-05 09:00:00,1796.0,3352.7475651133054,0.04001,150.758741193,200.0,200.0,200.0,706.3063063063064,800.0,800.0
2024-06-05 10:00:00,1703.4,-0.0,0.0407,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-06-05 11:00:00,1995.3,1270.4488580590003,0.03597,726.051141941,200.0,200.0,200.0,200.0,200.0,200.0
2024-06-05 12:00:00,1803.8,990.4972432143534,0.02923,911.077866139,200.0,200.0,200.0,200.0,200.0,296.5751093533533
2024-06-05 13:00:00,1699.4,5000.0,0.02548,204.121465756,800.0,800.0,800.0,800.0,800.0,800.0
2024-06-05 14:00:00,1848.6,1853.3999999999996,0.03127,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-06-05 15:00:00,796.7,801.4999999999998,0.05048,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-06-05 16:00:00,901.4,906.1999999999997,0.053619999999999994,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-06-05 17:00:00,800.7,-0.0,0.06534999999999999,-0.0,200.0,594.5000000000002,800.0,800.0,800.0,800.0
2024-06-05 18:00:00,98.9,-0.0,0.07063,73.6915868087,200.0,565.2970868087003,800.0,800.0,800.0,800.0
2024-06-05 19:00:00,204.4,-0.0,0.07165,-0.0,200.0,356.93178972189173,800.0,800.0,800.0,800.0
2024-06-05 20:00:00,96.4,-0.0,0.06871,-0.0,200.0,256.77485793217,800.0,800.0,800.0,800.0
2024-06-05 21:00:00,153.9,-0.0,0.06927,-0.0,200.0,200.0,699.218083074238,800.0,800.0,800.0
2024-06-05 22:00:00,118.1,-0.0,0.06106,-0.0,200.0,200.0,577.618864991164,800.0,800.0,800.0
2024-06-05 23:00:00,148.2,-0.0,0.05801,-0.0,200.0,200.0,426.041246126173,800.0,800.0,800.0
2024-06-06 00:00:00,120.5,-0.0,0.05658,-0.0,200.0,200.0,302.315204880047,800.0,800.0,800.0
2024-06-06 01:00:00,115.4,-0.0,0.05631,-0.0,200.0,200.0,200.0,783.8128896751671,800.0,800.0
2024-06-06 02:00:00,153.9,1973.070923214508,0.056060000000000006,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
