,Load (kWh),Grid supply (kWh),Spot Price (Euro/kWh),Battery (kWh),Battery2 (kWh),Battery3 (kWh),Battery4 (kWh),Battery5 (kWh),Battery6 (kWh)
2024-07-11 11:00:00,2996.3,3001.1000000000013,0.040740000000000005,800.0,800.0,800.0,800.0,800.0,800.0
2024-07-11 12:00:00,2795.9,2800.7000000000007,0.04162,800.0,800.0,800.0,800.0,800.0,800.0
2024-07-11 13:00:00,2696.2,2701.000000000001,0.04221,800.0,800.0,800.0,800.0,800.0,800.0
2024-07-11 14:00:00,2854.7,-0.0,0.04315,200.0,200.0,200.0,200.0,340.5000000000002,800.0
2024-07-11 15:00:00,1796.7,2968.7541166196224,0.0425,200.0,200.0,310.6136166196225,800.0,800.0,800.0
2024-07-11 16:00:00,1904.5,-0.0,0.04445,200.0,200.0,200.0,200.0,200.0,203.00300300300296
2024-07-11 17:00:00,1401.8,5000.0,0.04251,800.0,800.0,800.0,800.0,800.0,800.0
2024-07-11 18:00:00,1196.2,-0.0,0.04413,200.0,200.0,799.0000000000002,800.0,800.0,800.0
2024-07-11 19:00:00,1199.2,-0.0,0.04365,200.0,200.0,200.0,200.0,796.2010000000002,800.0
2024-07-11 20:00:00,1499.9,306.09520099999975,0.04353,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-11 21:00:00,1600.9,4311.009810711612,0.04118,200.0,508.90981071161235,800.0,800.0,800.0,800.0
2024-07-11 22:00:00,1204.1,-0.0,0.04126,200.0,200.0,200.0,500.900900900901,800.0,800.0
2024-07-11 23:00:00,1498.2,-0.0,0.04245,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-12 00:00:00,120.5,121.69999999999993,0.040420000000000005,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-12 01:00:00,115.4,116.59999999999994,0.03997,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-12 02:00:00,153.9,155.09999999999994,0.03995,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-12 03:00:00,161.4,282.6200200200199,0.039939999999999996,200.0,200.0,200.0,200.0,200.0,320.02002002001996
2024-07-12 04:00:00,118.7,-0.0,0.04211,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-12 05:00:00,154.7,155.89999999999992,0.039990000000000005,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-12 06:00:00,1976.3,1977.5000000000002,0.03890999999999999,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-12 07:00:00,1798.3,1799.5000000000002,0.03665,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-12 08:00:00,1900.3,1901.5000000000002,0.03597,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-12 09:00:00,1796.0,5000.0,0.03593,402.8,800.0,800.0,800.0,800.0,800.0
2024-07-12 10:00:00,1703.4,2105.0027999999998,0.03599,800.0,800.0,800.0,800.0,800.0,800.0
2024-07-12 11:00:00,1995.3,2000.0999999999997,0.0364,800.0,800.0,800.0,800.0,800.0,800.0
2024-07-12 12:00:00,1803.8,-0.0,0.03687,200.0,200.0,200.0,791.4000000000003,800.0,800.0
2024-07-12 13:00:00,1699.4,-0.0,0.03691,200.0,200.0,200.0,200.0,200.0,289.00860000000023
2024-07-12 14:00:00,1848.6,5000.0,0.036289999999999996,439.11959139999993,800.0,800.0,800.0,800.0,800.0
2024-07-12 15:00:00,796.7,100.71698237998328,0.03657,200.0,338.6974541885834,800.0,800.0,800.0,800.0
2024-07-12 16:00:00,901.4,-0.0,0.04038,200.0,200.0,200.0,633.558756734395,800.0,800.0
2024-07-12 17:00:00,800.7,-0.0,0.04408,200.0,200.0,200.0,200.0,430.0251979776606,800.0
2024-07-12 18:00:00,98.9,-0.0,0.04444,200.0,200.0,200.0,200.0,329.09517277968297,800.0
2024-07-12 19:00:00,204.4,-0.0,0.04401,200.0,200.0,200.0,200.0,200.0,722.7660776069034
2024-07-12 20:00:00,96.4,-0.0,0.04296,200.0,200.0,200.0,200.0,200.0,624.6433115292965
2024-07-12 21:00:00,153.9,-0.0,0.04029,200.0,200.0,200.0,200.0,200.0,469.1186682177672
2024-07-12 22:00:00,118.1,-0.0,0.04071,200.0,200.0,200.0,200.0,200.0,349.54954954954945
2024-07-12 23:00:00,148.2,-0.0,0.037270000000000005,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-13 00:00:00,117.7,118.89999999999993,0.03513,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-13 01:00:00,116.8,117.99999999999993,0.03382,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-13 02:00:00,145.8,146.99999999999994,0.032240000000000005,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-13 03:00:00,155.3,156.49999999999994,0.03171,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-13 04:00:00,120.3,121.49999999999993,0.03009,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-13 05:00:00,152.0,153.19999999999993,0.02965,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-13 06:00:00,2981.6,2982.799999999999,0.027010000000000003,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-13 07:00:00,2798.0,2799.199999999999,0.02583,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-13 08:00:00,2899.4,2900.599999999999,0.02097,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-13 09:00:00,2802.2,2803.3999999999987,0.0059299999999999995,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-13 10:00:00,2702.6,2703.799999999999,4e-05,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-13 11:00:00,2996.3,2997.499999999999,-1e-05,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-13 12:00:00,2795.9,5000.0,-0.00087,200.0,200.0,602.9000000000001,800.0,800.0,800.0
2024-07-13 13:00:00,2696.2,4096.7029,-0.0008100000000000001,800.0,800.0,800.0,800.0,800.0,800.0
2024-07-13 14:00:00,2854.7,2859.500000000001,-5.9999999999999995e-05,800.0,800.0,800.0,800.0,800.0,800.0
2024-07-13 15:00:00,1796.7,1801.4999999999998,0.00152,800.0,800.0,800.0,800.0,800.0,800.0
2024-07-13 16:00:00,1904.5,1909.2999999999997,0.018690000000000002,800.0,800.0,800.0,800.0,800.0,800.0
2024-07-13 17:00:00,1401.8,1406.5999999999997,0.027379999999999998,800.0,800.0,800.0,800.0,800.0,800.0
2024-07-13 18:00:00,1196.2,1200.9999999999998,0.03491,800.0,800.0,800.0,800.0,800.0,800.0
2024-07-13 19:00:00,1199.2,-0.0,0.04131,200.0,200.0,796.0000000000002,800.0,800.0,800.0
2024-07-13 20:00:00,1499.9,-0.0,0.040850000000000004,200.0,200.0,200.0,200.0,492.50400000000013,800.0
2024-07-13 21:00:00,1600.9,710.4885040000001,0.039189999999999996,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-13 22:00:00,1204.1,1205.3000000000002,0.03897,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-13 23:00:00,1498.2,1499.4000000000003,0.03797,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-14 00:00:00,120.5,121.69999999999993,0.03791,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-14 01:00:00,115.4,116.59999999999994,0.037649999999999996,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-14 02:00:00,153.9,155.09999999999994,0.03744,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-14 03:00:00,161.4,162.59999999999994,0.03675,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-14 04:00:00,118.7,119.89999999999993,0.03512,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-14 05:00:00,154.7,155.89999999999992,0.02777,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-14 06:00:00,1976.3,1977.5000000000002,0.01758,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-14 07:00:00,1798.3,1799.5000000000002,0.00029,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-14 08:00:00,1900.3,1901.5000000000002,-0.00229,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-14 09:00:00,1796.0,1797.2000000000003,-0.00302,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-14 10:00:00,1703.4,1704.6000000000004,-0.0034,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-14 11:00:00,1995.3,1996.5000000000002,-0.00422,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-14 12:00:00,1803.8,2105.9009009009,-0.0051600000000000005,200.0,200.0,200.0,200.0,200.0,500.9009009009012
2024-07-14 13:00:00,1699.4,5000.0,-0.00641,800.0,800.0,800.0,800.0,800.0,800.0
2024-07-14 14:00:00,1848.6,1853.3999999999996,-0.00478,800.0,800.0,800.0,800.0,800.0,800.0
2024-07-14 15:00:00,796.7,801.4999999999998,0.0076500000000000005,800.0,800.0,800.0,800.0,800.0,800.0
2024-07-14 16:00:00,901.4,906.1999999999997,0.02447,800.0,800.0,800.0,800.0,800.0,800.0
2024-07-14 17:00:00,800.7,805.4999999999998,0.03295,800.0,800.0,800.0,800.0,800.0,800.0
2024-07-14 18:00:00,98.9,-0.0,0.038560000000000004,696.3000000000003,800.0,800.0,800.0,800.0,800.0
2024-07-14 19:00:00,204.4,-0.0,0.039,487.2037000000006,800.0,800.0,800.0,800.0,800.0
2024-07-14 20:00:00,96.4,-0.0,0.038990000000000004,386.31649630000084,800.0,800.0,800.0,800.0,800.0
2024-07-14 21:00:00,153.9,-0.0,0.03816,228.03017980370103,800.0,800.0,800.0,800.0,800.0
2024-07-14 22:00:00,118.1,-0.0,0.03796,200.0,705.7021496238975,800.0,800.0,800.0,800.0
2024-07-14 23:00:00,148.2,-0.0,0.038060000000000004,200.0,553.3964474742738,800.0,800.0,800.0,800.0
2024-07-15 00:00:00,1504.6,-0.0,0.03791,200.0,200.0,200.0,244.8430510267998,800.0,800.0
2024-07-15 01:00:00,1398.6,156.2017920242268,0.0376,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-15 02:00:00,1496.2,1701.704304304305,0.03755,200.0,200.0,200.0,200.0,200.0,404.30430430430465
2024-07-15 03:00:00,1602.9,5000.0,0.03742,800.0,800.0,800.0,800.0,800.0,800.0
2024-07-15 04:00:00,1798.9,995.5872869909992,0.03798,200.0,591.8872869909995,800.0,800.0,800.0,800.0
2024-07-15 05:00:00,1996.8,-0.0,0.039119999999999995,200.0,200.0,200.0,200.0,391.0953997040087,800.0
2024-07-15 06:00:00,2984.8,5000.0,0.03711,200.0,604.3043043043043,800.0,800.0,800.0,800.0
2024-07-15 07:00:00,2800.3,-0.0,0.03879,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-15 08:00:00,2904.6,2905.799999999999,0.03706,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-15 09:00:00,2802.4,2803.599999999999,0.03162,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-15 10:00:00,2703.2,2704.3999999999987,0.02129,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-15 11:00:00,3003.5,4403.398698698697,0.01587,200.0,200.0,200.0,398.69869869869865,800.0,800.0
2024-07-15 12:00:00,2796.1,5000.0,0.01,800.0,800.0,800.0,800.0,800.0,800.0
2024-07-15 13:00:00,2703.0,2707.800000000001,0.01839,800.0,800.0,800.0,800.0,800.0,800.0
2024-07-15 14:00:00,2847.3,2852.1000000000013,0.02599,800.0,800.0,800.0,800.0,800.0,800.0
2024-07-15 15:00:00,2800.3,2805.1000000000013,0.032979999999999995,800.0,800.0,800.0,800.0,800.0,800.0
2024-07-15 16:00:00,2899.6,2904.4000000000005,0.03892,800.0,800.0,800.0,800.0,800.0,800.0
2024-07-15 17:00:00,2395.2,2400.000000000001,0.045,800.0,800.0,800.0,800.0,800.0,800.0
2024-07-15 18:00:00,2202.0,805.4986986986987,0.0469,200.0,200.0,598.6986986986984,800.0,800.0,800.0
2024-07-15 19:00:00,2195.3,-0.0,0.04711,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-15 20:00:00,1699.8,1701.0000000000002,0.04499,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-15 21:00:00,1797.7,1798.9000000000003,0.04291,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-15 22:00:00,1801.5,1802.7000000000003,0.04266,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-15 23:00:00,2004.5,2005.7000000000003,0.039729999999999994,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-16 00:00:00,117.7,118.89999999999993,0.03915,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-16 01:00:00,116.8,117.99999999999993,0.03828,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-16 02:00:00,145.8,3747.0,0.035679999999999996,800.0,800.0,800.0,800.0,800.0,800.0
2024-07-16 03:00:00,155.3,160.09999999999974,0.03692,800.0,800.0,800.0,800.0,800.0,800.0
2024-07-16 04:00:00,120.3,-0.0,0.03796,674.9000000000003,800.0,800.0,800.0,800.0,800.0
2024-07-16 05:00:00,152.0,-0.0,0.038189999999999995,518.2251000000006,800.0,800.0,800.0,800.0,800.0
2024-07-16 06:00:00,2981.6,2469.8951271020014,0.037759999999999995,200.0,602.0020020020019,800.0,800.0,800.0,800.0
2024-07-16 07:00:00,2798.0,-0.0,0.038060000000000004,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-16 08:00:00,2899.4,2900.599999999999,0.03246,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-16 09:00:00,2802.2,2803.3999999999987,0.02939,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-16 10:00:00,2702.6,2703.799999999999,0.02126,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-16 11:00:00,2996.3,2997.499999999999,0.01584,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-16 12:00:00,2795.9,5000.0,0.01359,200.0,200.0,602.9000000000001,800.0,800.0,800.0
2024-07-16 13:00:00,2696.2,4096.7029,0.01405,800.0,800.0,800.0,800.0,800.0,800.0
2024-07-16 14:00:00,2854.7,2859.500000000001,0.01911,800.0,800.0,800.0,800.0,800.0,800.0
2024-07-16 15:00:00,1796.7,1801.4999999999998,0.02382,800.0,800.0,800.0,800.0,800.0,800.0
2024-07-16 16:00:00,1904.5,1909.2999999999997,0.0293,800.0,800.0,800.0,800.0,800.0,800.0
2024-07-16 17:00:00,1401.8,1406.5999999999997,0.03491,800.0,800.0,800.0,800.0,800.0,800.0
2024-07-16 18:00:00,1196.2,-0.0,0.04076,200.0,200.0,799.0000000000002,800.0,800.0,800.0
2024-07-16 19:00:00,1199.2,306.40160260260234,0.04018,200.0,200.0,200.0,502.60260260260276,800.0,800.0
2024-07-16 20:00:00,1499.9,-0.0,0.0407,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-16 21:00:00,1600.9,1602.1000000000004,0.0386,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-16 22:00:00,1204.1,2828.1446664883097,0.03814,200.0,200.0,200.0,622.8446664883102,800.0,800.0
2024-07-16 23:00:00,1498.2,-0.0,0.0396,200.0,200.0,200.0,200.0,200.0,321.82182182182174
2024-07-17 00:00:00,120.5,-0.0,0.03892,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-17 01:00:00,115.4,116.59999999999994,0.03823,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-17 02:00:00,153.9,155.09999999999994,0.037649999999999996,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-17 03:00:00,161.4,1018.0682591280752,0.03717,200.0,200.0,200.0,200.0,455.4682591280751,800.0
2024-07-17 04:00:00,118.7,-0.0,0.03796,200.0,200.0,200.0,200.0,334.71279086894714,800.0
2024-07-17 05:00:00,154.7,-0.0,0.03825,200.0,200.0,200.0,200.0,200.0,778.0780780780783
2024-07-17 06:00:00,1976.3,5000.0,0.036969999999999996,800.0,800.0,800.0,800.0,800.0,800.0
2024-07-17 07:00:00,1798.3,1803.0999999999997,0.037700000000000004,800.0,800.0,800.0,800.0,800.0,800.0
2024-07-17 08:00:00,1900.3,1812.1133196259318,0.03785,707.0133196259321,800.0,800.0,800.0,800.0,800.0
2024-07-17 09:00:00,1796.0,-0.0,0.039490000000000004,200.0,200.0,200.0,706.3063063063064,800.0,800.0
2024-07-17 10:00:00,1703.4,-0.0,0.03886,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-17 11:00:00,1995.3,1996.5000000000002,0.0318,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-17 12:00:00,1803.8,2105.9009009009,0.02395,200.0,200.0,200.0,200.0,200.0,500.9009009009012
2024-07-17 13:00:00,1699.4,5000.0,0.01228,800.0,800.0,800.0,800.0,800.0,800.0
2024-07-17 14:00:00,1848.6,1853.3999999999996,0.02495,800.0,800.0,800.0,800.0,800.0,800.0
2024-07-17 15:00:00,796.7,801.4999999999998,0.03174,800.0,800.0,800.0,800.0,800.0,800.0
2024-07-17 16:00:00,901.4,-0.0,0.03797,200.0,493.8000000000003,800.0,800.0,800.0,800.0
2024-07-17 17:00:00,800.7,-0.0,0.03637,200.0,200.0,289.20620000000036,800.0,800.0,800.0
2024-07-17 18:00:00,98.9,-0.0,0.036770000000000004,200.0,200.0,200.0,787.2169938000005,800.0,800.0
2024-07-17 19:00:00,204.4,-0.0,0.038729999999999994,200.0,200.0,200.0,579.8297768062006,800.0,800.0
2024-07-17 20:00:00,96.4,-0.0,0.03914,200.0,200.0,200.0,480.6499470293945,800.0,800.0
2024-07-17 21:00:00,153.9,-0.0,0.038560000000000004,200.0,200.0,200.0,324.0692970823652,800.0,800.0
2024-07-17 22:00:00,118.1,-0.0,0.038520000000000006,200.0,200.0,200.0,203.44522778528298,800.0,800.0
2024-07-17 23:00:00,148.2,-0.0,0.0357,200.0,200.0,200.0,200.0,652.8417825574978,800.0
2024-07-18 00:00:00,117.7,-0.0,0.03528,200.0,200.0,200.0,200.0,532.8889407749404,800.0
2024-07-18 01:00:00,116.8,-0.0,0.03504,200.0,200.0,200.0,200.0,413.9560518341655,800.0
2024-07-18 02:00:00,145.8,2933.857904217669,0.035,800.0,800.0,800.0,800.0,800.0,800.0
2024-07-18 03:00:00,155.3,160.09999999999974,0.03507,800.0,800.0,800.0,800.0,800.0,800.0
2024-07-18 04:00:00,120.3,125.09999999999972,0.03597,800.0,800.0,800.0,800.0,800.0,800.0
2024-07-18 05:00:00,152.0,-0.0,0.0373,643.2000000000003,800.0,800.0,800.0,800.0,800.0
2024-07-18 06:00:00,2981.6,-0.0,0.03712,200.0,200.0,200.0,200.0,200.0,656.9568000000008
2024-07-18 07:00:00,2798.0,2342.7001567999982,0.03712,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-18 08:00:00,2899.4,2900.599999999999,0.0359,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-18 09:00:00,2802.2,2803.3999999999987,0.03524,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-18 10:00:00,2702.6,2703.799999999999,0.033,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-18 11:00:00,2996.3,4395.998498498498,0.03296,200.0,200.0,200.0,398.49849849849863,800.0,800.0
2024-07-18 12:00:00,2795.9,5000.0,0.032909999999999995,800.0,800.0,800.0,800.0,800.0,800.0
2024-07-18 13:00:00,2696.2,2701.000000000001,0.03311,800.0,800.0,800.0,800.0,800.0,800.0
2024-07-18 14:00:00,2854.7,2859.500000000001,0.033960000000000004,800.0,800.0,800.0,800.0,800.0,800.0
2024-07-18 15:00:00,1796.7,1801.4999999999998,0.03498,800.0,800.0,800.0,800.0,800.0,800.0
2024-07-18 16:00:00,1904.5,-0.0,0.04362,200.0,200.0,200.0,690.7000000000003,800.0,800.0
2024-07-18 17:00:00,1401.8,-0.0,0.04356,200.0,200.0,200.0,200.0,200.0,486.0093000000003
2024-07-18 18:00:00,1196.2,911.6767092999999,0.04159,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-18 19:00:00,1199.2,1200.4000000000003,0.04138,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-18 20:00:00,1499.9,1501.1000000000004,0.04096,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-18 21:00:00,1600.9,1602.1000000000004,0.04077,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-18 22:00:00,1204.1,1205.3000000000002,0.040240000000000005,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-18 23:00:00,1498.2,1499.4000000000003,0.037399999999999996,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-19 00:00:00,117.7,118.89999999999993,0.037079999999999995,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-19 01:00:00,116.8,117.99999999999993,0.036950000000000004,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-19 02:00:00,145.8,146.99999999999994,0.03698,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-19 03:00:00,155.3,3756.5,0.03701,800.0,800.0,800.0,800.0,800.0,800.0
2024-07-19 04:00:00,120.3,125.09999999999972,0.03797,800.0,800.0,800.0,800.0,800.0,800.0
2024-07-19 05:00:00,152.0,-0.0,0.03867,643.2000000000003,800.0,800.0,800.0,800.0,800.0
2024-07-19 06:00:00,2981.6,-0.0,0.040229999999999995,200.0,200.0,200.0,200.0,200.0,656.9568000000008
2024-07-19 07:00:00,2798.0,2342.7001567999982,0.03841,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-19 08:00:00,2899.4,4305.404804804804,0.037590000000000005,200.0,200.0,200.0,404.8048048048047,800.0,800.0
2024-07-19 09:00:00,2802.2,5000.0,0.03698,800.0,800.0,800.0,800.0,800.0,800.0
2024-07-19 10:00:00,2702.6,2107.900500500501,0.040299999999999996,200.5005005005007,800.0,800.0,800.0,800.0,800.0
2024-07-19 11:00:00,2996.3,-0.0,0.04084,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-19 12:00:00,2795.9,4095.798698698698,0.03544,200.0,200.0,200.0,298.69869869869854,800.0,800.0
2024-07-19 13:00:00,2696.2,5000.0,0.03515,800.0,800.0,800.0,800.0,800.0,800.0
2024-07-19 14:00:00,2854.7,2859.500000000001,0.04114,800.0,800.0,800.0,800.0,800.0,800.0
2024-07-19 15:00:00,1796.7,1801.4999999999998,0.04175,800.0,800.0,800.0,800.0,800.0,800.0
2024-07-19 16:00:00,1904.5,-0.0,0.04571,200.0,200.0,200.0,690.7000000000003,800.0,800.0
2024-07-19 17:00:00,1401.8,-0.0,0.04476,200.0,200.0,200.0,200.0,200.0,486.0093000000003
2024-07-19 18:00:00,1196.2,911.6767092999999,0.04197,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-19 19:00:00,1199.2,1200.4000000000003,0.04126,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-19 20:00:00,1499.9,1501.1000000000004,0.04077,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-19 21:00:00,1600.9,1602.1000000000004,0.04022,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-19 22:00:00,1204.1,2828.1446664883097,0.036109999999999996,200.0,200.0,200.0,622.8446664883102,800.0,800.0
2024-07-19 23:00:00,1498.2,-0.0,0.038439999999999995,200.0,200.0,200.0,200.0,200.0,321.82182182182174
2024-07-20 00:00:00,120.5,-0.0,0.038310000000000004,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-20 01:00:00,115.4,3716.6000000000004,0.03495,800.0,800.0,800.0,800.0,800.0,800.0
2024-07-20 02:00:00,153.9,-0.0,0.0375,641.3000000000003,800.0,800.0,800.0,800.0,800.0
2024-07-20 03:00:00,161.4,-0.0,0.0376,475.25870000000054,800.0,800.0,800.0,800.0,800.0
2024-07-20 04:00:00,118.7,-0.0,0.03796,352.0834413000008,800.0,800.0,800.0,800.0,800.0
2024-07-20 05:00:00,154.7,-0.0,0.03868,200.0,793.0313578587011,800.0,800.0,800.0,800.0
2024-07-20 06:00:00,1976.3,788.7629748004586,0.03643,200.0,200.0,201.3013013013012,800.0,800.0,800.0
2024-07-20 07:00:00,1798.3,-0.0,0.03693,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-20 08:00:00,1900.3,1901.5000000000002,0.03293,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-20 09:00:00,1796.0,1797.2000000000003,0.02352,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-20 10:00:00,1703.4,1704.6000000000004,0.011710000000000002,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-20 11:00:00,1995.3,1996.5000000000002,0.0013700000000000001,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-20 12:00:00,1803.8,5000.0,2e-05,394.99999999999983,800.0,800.0,800.0,800.0,800.0
2024-07-20 13:00:00,1699.4,2108.795,0.00044,800.0,800.0,800.0,800.0,800.0,800.0
2024-07-20 14:00:00,1848.6,1853.3999999999996,0.0106,800.0,800.0,800.0,800.0,800.0,800.0
2024-07-20 15:00:00,796.7,801.4999999999998,0.02247,800.0,800.0,800.0,800.0,800.0,800.0
2024-07-20 16:00:00,901.4,906.1999999999997,0.03136,800.0,800.0,800.0,800.0,800.0,800.0
2024-07-20 17:00:00,800.7,-0.0,0.03885,200.0,594.5000000000002,800.0,800.0,800.0,800.0
2024-07-20 18:00:00,98.9,-0.0,0.03787,200.0,491.60550000000035,800.0,800.0,800.0,800.0
2024-07-20 19:00:00,204.4,-0.0,0.03703,200.0,283.3138945000005,800.0,800.0,800.0,800.0
2024-07-20 20:00:00,96.4,-0.0,0.0364,200.0,200.0,783.2305806055007,800.0,800.0,800.0
2024-07-20 21:00:00,153.9,-0.0,0.03496,200.0,200.0,625.7473500248954,800.0,800.0,800.0
2024-07-20 22:00:00,118.1,-0.0,0.033979999999999996,200.0,200.0,504.2216026748706,800.0,800.0,800.0
2024-07-20 23:00:00,148.2,-0.0,0.03395,200.0,200.0,352.7173810721959,800.0,800.0,800.0
2024-07-21 00:00:00,120.5,-0.0,0.03386,200.0,200.0,229.06466369112388,800.0,800.0,800.0
2024-07-21 01:00:00,115.4,-0.0,0.03297,200.0,200.0,200.0,710.6355990274329,800.0,800.0
2024-07-21 02:00:00,153.9,-0.0,0.03293,200.0,200.0,200.0,553.8249634284056,800.0,800.0
2024-07-21 03:00:00,161.4,-0.0,0.03297,200.0,200.0,200.0,389.6711384649773,800.0,800.0
2024-07-21 04:00:00,118.7,-0.0,0.03297,200.0,200.0,200.0,268.38146732651245,800.0,800.0
2024-07-21 05:00:00,154.7,868.2663936202935,0.03293,200.0,200.0,379.4794794794794,800.0,800.0,800.0
2024-07-21 06:00:00,1976.3,-0.0,0.033960000000000004,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-21 07:00:00,1798.3,1799.5000000000002,0.02897,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-21 08:00:00,1900.3,1901.5000000000002,0.02043,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-21 09:00:00,1796.0,1797.2000000000003,0.00993,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-21 10:00:00,1703.4,1704.6000000000004,0.00062,200.0,200.0,200.0,200.0,200.0,200.0
2024-07-21 11:00:00,1995.3,2401.9054054054045,2e-05,200.0,200.0,200.0,200.0,200.0,605.4054054054055
2024-07-21 12:00:00,1803.8,5000.0,-5.9999999999999995e-05,800.0,800.0,800.0,800.0,800.0,800.0
2024-07-21 13:00:00,1699.4,1704.1999999999998,0.0020299999999999997,800.0,800.0,800.0,800.0,800.0,800.0
2024-07-21 14:00:00,1848.6,1853.3999999999996,0.015710000000000002,800.0,800.0,800.0,800.0,800.0,800.0
