Navn,Stasjon,Tid(norsk normaltid),Nedbør (1 t),rain_production
Karmøy - Storasund,SN47262,19.06.2024 12:00,0.0,0.0
Karmøy - Storasund,SN47262,19.06.2024 13:00,0.0,0.0
Karmøy - Storasund,SN47262,19.06.2024 14:00,0.0,0.0
Karmøy - Storasund,SN47262,19.06.2024 15:00,0.0,0.0
Karmøy - Storasund,SN47262,19.06.2024 16:00,0.0,0.0
Karmøy - Storasund,SN47262,19.06.2024 17:00,0.0,0.0
Karmøy - Storasund,SN47262,19.06.2024 18:00,0.0,0.0
Karmøy - Storasund,SN47262,19.06.2024 19:00,0.0,0.0
Karmøy - Storasund,SN47262,19.06.2024 20:00,0.0,0.0
Karmøy - Storasund,SN47262,19.06.2024 21:00,0.0,0.0
Karmøy - Storasund,SN47262,19.06.2024 22:00,0.0,0.0
Karmøy - Storasund,SN47262,19.06.2024 23:00,0.0,0.0
Karmøy - Storasund,SN47262,20.06.2024 00:00,0.0,0.0
Karmøy - Storasund,SN47262,20.06.2024 01:00,0.0,0.0
Karmøy - Storasund,SN47262,20.06.2024 02:00,0.0,0.0
Karmøy - Storasund,SN47262,20.06.2024 03:00,0.0,0.0
Karmøy - Storasund,SN47262,20.06.2024 04:00,0.0,0.0
Karmøy - Storasund,SN47262,20.06.2024 05:00,0.0,0.0
Karmøy - Storasund,SN47262,20.06.2024 06:00,0.0,0.0
Karmøy - Storasund,SN47262,20.06.2024 07:00,0.0,0.0
Karmøy - Storasund,SN47262,20.06.2024 08:00,0.0,0.0
Karmøy - Storasund,SN47262,20.06.2024 09:00,0.0,0.0
Karmøy - Storasund,SN47262,20.06.2024 10:00,0.0,0.0
Karmøy - Storasund,SN47262,20.06.2024 11:00,0.0,0.0
Karmøy - Storasund,SN47262,20.06.2024 12:00,0.0,0.0
Karmøy - Storasund,SN47262,20.06.2024 13:00,0.0,0.0
Karmøy - Storasund,SN47262,20.06.2024 14:00,0.0,0.0
Karmøy - Storasund,SN47262,20.06.2024 15:00,0.0,0.0
Karmøy - Storasund,SN47262,20.06.2024 16:00,0.0,0.0
Karmøy - Storasund,SN47262,20.06.2024 17:00,0.0,0.0
Karmøy - Storasund,SN47262,20.06.2024 18:00,0.0,0.0
Karmøy - Storasund,SN47262,20.06.2024 19:00,0.0,0.0
Karmøy - Storasund,SN47262,20.06.2024 20:00,0.0,0.0
Karmøy - Storasund,SN47262,20.06.2024 21:00,0.0,0.0
Karmøy - Storasund,SN47262,20.06.2024 22:00,0.0,0.0
Karmøy - Storasund,SN47262,20.06.2024 23:00,0.0,0.0
Karmøy - Storasund,SN47262,21.06.2024 00:00,0.0,0.0
Karmøy - Storasund,SN47262,21.06.2024 01:00,0.0,0.0
Karmøy - Storasund,SN47262,21.06.2024 02:00,0.0,0.0
Karmøy - Storasund,SN47262,21.06.2024 03:00,0.0,0.0
Karmøy - Storasund,SN47262,21.06.2024 04:00,0.0,0.0
Karmøy - Storasund,SN47262,21.06.2024 05:00,0.0,0.0
Karmøy - Storasund,SN47262,21.06.2024 06:00,0.0,0.0
Karmøy - Storasund,SN47262,21.06.2024 07:00,0.0,0.0
Karmøy - Storasund,SN47262,21.06.2024 08:00,0.0,0.0
Karmøy - Storasund,SN47262,21.06.2024 09:00,0.0,0.0
Karmøy - Storasund,SN47262,21.06.2024 10:00,0.0,0.0
Karmøy - Storasund,SN47262,21.06.2024 11:00,0.0,0.0
Karmøy - Storasund,SN47262,21.06.2024 12:00,0.0,0.0
Karmøy - Storasund,SN47262,21.06.2024 13:00,0.0,0.0
Karmøy - Storasund,SN47262,21.06.2024 14:00,0.0,0.0
Karmøy - Storasund,SN47262,21.06.2024 15:00,0.0,0.0
Karmøy - Storasund,SN47262,21.06.2024 16:00,0.0,0.0
Karmøy - Storasund,SN47262,21.06.2024 17:00,0.0,0.0
Karmøy - Storasund,SN47262,21.06.2024 18:00,0.0,0.0
Karmøy - Storasund,SN47262,21.06.2024 19:00,0.0,0.0
Karmøy - Storasund,SN47262,21.06.2024 20:00,0.0,0.0
Karmøy - Storasund,SN47262,21.06.2024 21:00,0.0,0.0
Karmøy - Storasund,SN47262,21.06.2024 22:00,0.0,0.0
Karmøy - Storasund,SN47262,21.06.2024 23:00,0.0,0.0
Karmøy - Storasund,SN47262,22.06.2024 00:00,0.0,0.0
Karmøy - Storasund,SN47262,22.06.2024 01:00,0.0,0.0
Karmøy - Storasund,SN47262,22.06.2024 02:00,0.1,221.22222222222223
Karmøy - Storasund,SN47262,22.06.2024 03:00,0.3,663.6666666666665
Karmøy - Storasund,SN47262,22.06.2024 04:00,0.3,663.6666666666665
Karmøy - Storasund,SN47262,22.06.2024 05:00,1.0,2212.2222222222217
Karmøy - Storasund,SN47262,22.06.2024 06:00,0.9,1990.9999999999998
Karmøy - Storasund,SN47262,22.06.2024 07:00,1.0,2212.2222222222217
Karmøy - Storasund,SN47262,22.06.2024 08:00,0.1,221.22222222222223
Karmøy - Storasund,SN47262,22.06.2024 09:00,0.2,442.44444444444446
Karmøy - Storasund,SN47262,22.06.2024 10:00,0.4,884.8888888888889
Karmøy - Storasund,SN47262,22.06.2024 11:00,0.0,0.0
Karmøy - Storasund,SN47262,22.06.2024 12:00,0.0,0.0
Karmøy - Storasund,SN47262,22.06.2024 13:00,0.0,0.0
Karmøy - Storasund,SN47262,22.06.2024 14:00,0.0,0.0
Karmøy - Storasund,SN47262,22.06.2024 15:00,0.0,0.0
Karmøy - Storasund,SN47262,22.06.2024 16:00,0.0,0.0
Karmøy - Storasund,SN47262,22.06.2024 17:00,0.0,0.0
Karmøy - Storasund,SN47262,22.06.2024 18:00,0.0,0.0
Karmøy - Storasund,SN47262,22.06.2024 19:00,0.0,0.0
Karmøy - Storasund,SN47262,22.06.2024 20:00,0.0,0.0
Karmøy - Storasund,SN47262,22.06.2024 21:00,0.0,0.0
Karmøy - Storasund,SN47262,22.06.2024 22:00,0.0,0.0
Karmøy - Storasund,SN47262,22.06.2024 23:00,0.0,0.0
Karmøy - Storasund,SN47262,23.06.2024 00:00,0.0,0.0
Karmøy - Storasund,SN47262,23.06.2024 01:00,0.0,0.0
Karmøy - Storasund,SN47262,23.06.2024 02:00,0.0,0.0
Karmøy - Storasund,SN47262,23.06.2024 03:00,0.0,0.0
Karmøy - Storasund,SN47262,23.06.2024 04:00,0.0,0.0
Karmøy - Storasund,SN47262,23.06.2024 05:00,0.0,0.0
Karmøy - Storasund,SN47262,23.06.2024 06:00,0.0,0.0
Karmøy - Storasund,SN47262,23.06.2024 07:00,0.0,0.0
Karmøy - Storasund,SN47262,23.06.2024 08:00,0.0,0.0
Karmøy - Storasund,SN47262,23.06.2024 09:00,0.0,0.0
Karmøy - Storasund,SN47262,23.06.2024 10:00,0.0,0.0
Karmøy - Storasund,SN47262,23.06.2024 11:00,0.0,0.0
Karmøy - Storasund,SN47262,23.06.2024 12:00,0.0,0.0
Karmøy - Storasund,SN47262,23.06.2024 13:00,0.0,0.0
Karmøy - Storasund,SN47262,23.06.2024 14:00,0.0,0.0
Karmøy - Storasund,SN47262,23.06.2024 15:00,0.2,442.44444444444446
Karmøy - Storasund,SN47262,23.06.2024 16:00,0.0,0.0
Karmøy - Storasund,SN47262,23.06.2024 17:00,0.0,0.0
Karmøy - Storasund,SN47262,23.06.2024 18:00,0.0,0.0
Karmøy - Storasund,SN47262,23.06.2024 19:00,0.0,0.0
Karmøy - Storasund,SN47262,23.06.2024 20:00,0.0,0.0
Karmøy - Storasund,SN47262,23.06.2024 21:00,0.0,0.0
Karmøy - Storasund,SN47262,23.06.2024 22:00,0.0,0.0
Karmøy - Storasund,SN47262,23.06.2024 23:00,0.0,0.0
Karmøy - Storasund,SN47262,24.06.2024 00:00,0.0,0.0
Karmøy - Storasund,SN47262,24.06.2024 01:00,0.0,0.0
Karmøy - Storasund,SN47262,24.06.2024 02:00,0.0,0.0
Karmøy - Storasund,SN47262,24.06.2024 03:00,0.0,0.0
Karmøy - Storasund,SN47262,24.06.2024 04:00,0.0,0.0
Karmøy - Storasund,SN47262,24.06.2024 05:00,0.0,0.0
Karmøy - Storasund,SN47262,24.06.2024 06:00,0.0,0.0
Karmøy - Storasund,SN47262,24.06.2024 07:00,0.0,0.0
Karmøy - Storasund,SN47262,24.06.2024 08:00,0.0,0.0
Karmøy - Storasund,SN47262,24.06.2024 09:00,0.0,0.0
Karmøy - Storasund,SN47262,24.06.2024 10:00,0.0,0.0
Karmøy - Storasund,SN47262,24.06.2024 11:00,0.0,0.0
Karmøy - Storasund,SN47262,24.06.2024 12:00,0.0,0.0
Karmøy - Storasund,SN47262,24.06.2024 13:00,0.0,0.0
Karmøy - Storasund,SN47262,24.06.2024 14:00,0.0,0.0
Karmøy - Storasund,SN47262,24.06.2024 15:00,0.0,0.0
Karmøy - Storasund,SN47262,24.06.2024 16:00,0.0,0.0
Karmøy - Storasund,SN47262,24.06.2024 17:00,0.0,0.0
Karmøy - Storasund,SN47262,24.06.2024 18:00,0.0,0.0
Karmøy - Storasund,SN47262,24.06.2024 19:00,0.0,0.0
Karmøy - Storasund,SN47262,24.06.2024 20:00,0.0,0.0
Karmøy - Storasund,SN47262,24.06.2024 21:00,0.0,0.0
Karmøy - Storasund,SN47262,24.06.2024 22:00,0.0,0.0
Karmøy - Storasund,SN47262,24.06.2024 23:00,0.0,0.0
Karmøy - Storasund,SN47262,25.06.2024 00:00,0.0,0.0
Karmøy - Storasund,SN47262,25.06.2024 01:00,0.0,0.0
Karmøy - Storasund,SN47262,25.06.2024 02:00,0.0,0.0
Karmøy - Storasund,SN47262,25.06.2024 03:00,0.0,0.0
Karmøy - Storasund,SN47262,25.06.2024 04:00,0.0,0.0
Karmøy - Storasund,SN47262,25.06.2024 05:00,0.0,0.0
Karmøy - Storasund,SN47262,25.06.2024 06:00,0.0,0.0
Karmøy - Storasund,SN47262,25.06.2024 07:00,0.0,0.0
Karmøy - Storasund,SN47262,25.06.2024 08:00,0.0,0.0
Karmøy - Storasund,SN47262,25.06.2024 09:00,0.0,0.0
Karmøy - Storasund,SN47262,25.06.2024 10:00,0.0,0.0
Karmøy - Storasund,SN47262,25.06.2024 11:00,0.0,0.0
Karmøy - Storasund,SN47262,25.06.2024 12:00,0.0,0.0
Karmøy - Storasund,SN47262,25.06.2024 13:00,0.0,0.0
Karmøy - Storasund,SN47262,25.06.2024 14:00,0.0,0.0
Karmøy - Storasund,SN47262,25.06.2024 15:00,0.0,0.0
Karmøy - Storasund,SN47262,25.06.2024 16:00,0.0,0.0
Karmøy - Storasund,SN47262,25.06.2024 17:00,0.0,0.0
Karmøy - Storasund,SN47262,25.06.2024 18:00,0.0,0.0
Karmøy - Storasund,SN47262,25.06.2024 19:00,0.0,0.0
Karmøy - Storasund,SN47262,25.06.2024 20:00,0.0,0.0
Karmøy - Storasund,SN47262,25.06.2024 21:00,0.0,0.0
Karmøy - Storasund,SN47262,25.06.2024 22:00,0.0,0.0
Karmøy - Storasund,SN47262,25.06.2024 23:00,0.0,0.0
Karmøy - Storasund,SN47262,26.06.2024 00:00,0.0,0.0
Karmøy - Storasund,SN47262,26.06.2024 01:00,0.0,0.0
Karmøy - Storasund,SN47262,26.06.2024 02:00,0.0,0.0
Karmøy - Storasund,SN47262,26.06.2024 03:00,0.0,0.0
Karmøy - Storasund,SN47262,26.06.2024 04:00,0.0,0.0
Karmøy - Storasund,SN47262,26.06.2024 05:00,0.0,0.0
Karmøy - Storasund,SN47262,26.06.2024 06:00,0.0,0.0
Karmøy - Storasund,SN47262,26.06.2024 07:00,0.0,0.0
Karmøy - Storasund,SN47262,26.06.2024 08:00,0.0,0.0
Karmøy - Storasund,SN47262,26.06.2024 09:00,0.0,0.0
Karmøy - Storasund,SN47262,26.06.2024 10:00,0.0,0.0
Karmøy - Storasund,SN47262,26.06.2024 11:00,0.0,0.0
Karmøy - Storasund,SN47262,26.06.2024 12:00,0.0,0.0
Karmøy - Storasund,SN47262,26.06.2024 13:00,0.0,0.0
Karmøy - Storasund,SN47262,26.06.2024 14:00,0.0,0.0
Karmøy - Storasund,SN47262,26.06.2024 15:00,0.0,0.0
Karmøy - Storasund,SN47262,26.06.2024 16:00,0.0,0.0
Karmøy - Storasund,SN47262,26.06.2024 17:00,0.0,0.0
Karmøy - Storasund,SN47262,26.06.2024 18:00,0.0,0.0
Karmøy - Storasund,SN47262,26.06.2024 19:00,0.0,0.0
Karmøy - Storasund,SN47262,26.06.2024 20:00,0.0,0.0
Karmøy - Storasund,SN47262,26.06.2024 21:00,0.0,0.0
Karmøy - Storasund,SN47262,26.06.2024 22:00,0.0,0.0
Karmøy - Storasund,SN47262,26.06.2024 23:00,0.0,0.0
Karmøy - Storasund,SN47262,27.06.2024 00:00,0.0,0.0
Karmøy - Storasund,SN47262,27.06.2024 01:00,0.0,0.0
Karmøy - Storasund,SN47262,27.06.2024 02:00,0.0,0.0
Karmøy - Storasund,SN47262,27.06.2024 03:00,0.0,0.0
Karmøy - Storasund,SN47262,27.06.2024 04:00,0.0,0.0
Karmøy - Storasund,SN47262,27.06.2024 05:00,0.0,0.0
Karmøy - Storasund,SN47262,27.06.2024 06:00,0.0,0.0
Karmøy - Storasund,SN47262,27.06.2024 07:00,0.0,0.0
Karmøy - Storasund,SN47262,27.06.2024 08:00,0.0,0.0
Karmøy - Storasund,SN47262,27.06.2024 09:00,0.0,0.0
Karmøy - Storasund,SN47262,27.06.2024 10:00,0.0,0.0
Karmøy - Storasund,SN47262,27.06.2024 11:00,0.0,0.0
Karmøy - Storasund,SN47262,27.06.2024 12:00,0.0,0.0
Karmøy - Storasund,SN47262,27.06.2024 13:00,0.0,0.0
Karmøy - Storasund,SN47262,27.06.2024 14:00,0.0,0.0
Karmøy - Storasund,SN47262,27.06.2024 15:00,0.0,0.0
Karmøy - Storasund,SN47262,27.06.2024 16:00,0.0,0.0
Karmøy - Storasund,SN47262,27.06.2024 17:00,0.0,0.0
Karmøy - Storasund,SN47262,27.06.2024 18:00,0.0,0.0
Karmøy - Storasund,SN47262,27.06.2024 19:00,0.0,0.0
Karmøy - Storasund,SN47262,27.06.2024 20:00,0.0,0.0
Karmøy - Storasund,SN47262,27.06.2024 21:00,0.0,0.0
Karmøy - Storasund,SN47262,27.06.2024 22:00,0.8,1769.7777777777778
Karmøy - Storasund,SN47262,27.06.2024 23:00,0.3,663.6666666666665
Karmøy - Storasund,SN47262,28.06.2024 00:00,0.0,0.0
Karmøy - Storasund,SN47262,28.06.2024 01:00,0.0,0.0
Karmøy - Storasund,SN47262,28.06.2024 02:00,0.0,0.0
Karmøy - Storasund,SN47262,28.06.2024 03:00,0.0,0.0
Karmøy - Storasund,SN47262,28.06.2024 04:00,0.0,0.0
Karmøy - Storasund,SN47262,28.06.2024 05:00,0.0,0.0
Karmøy - Storasund,SN47262,28.06.2024 06:00,0.0,0.0
Karmøy - Storasund,SN47262,28.06.2024 07:00,0.0,0.0
Karmøy - Storasund,SN47262,28.06.2024 08:00,0.0,0.0
Karmøy - Storasund,SN47262,28.06.2024 09:00,0.0,0.0
Karmøy - Storasund,SN47262,28.06.2024 10:00,0.2,442.44444444444446
Karmøy - Storasund,SN47262,28.06.2024 11:00,0.1,221.22222222222223
Karmøy - Storasund,SN47262,28.06.2024 12:00,0.0,0.0
Karmøy - Storasund,SN47262,28.06.2024 13:00,0.9,1990.9999999999998
Karmøy - Storasund,SN47262,28.06.2024 14:00,1.4,3097.1111111111104
Karmøy - Storasund,SN47262,28.06.2024 15:00,0.1,221.22222222222223
Karmøy - Storasund,SN47262,28.06.2024 16:00,0.4,884.8888888888889
Karmøy - Storasund,SN47262,28.06.2024 17:00,3.6,7963.999999999999
Karmøy - Storasund,SN47262,28.06.2024 18:00,1.0,2212.2222222222217
Karmøy - Storasund,SN47262,28.06.2024 19:00,0.1,221.22222222222223
Karmøy - Storasund,SN47262,28.06.2024 20:00,0.9,1990.9999999999998
Karmøy - Storasund,SN47262,28.06.2024 21:00,2.7,5973.0
Karmøy - Storasund,SN47262,28.06.2024 22:00,2.0,4424.444444444443
Karmøy - Storasund,SN47262,28.06.2024 23:00,0.4,884.8888888888889
Karmøy - Storasund,SN47262,29.06.2024 00:00,0.1,221.22222222222223
Karmøy - Storasund,SN47262,29.06.2024 01:00,0.0,0.0
Karmøy - Storasund,SN47262,29.06.2024 02:00,0.0,0.0
Karmøy - Storasund,SN47262,29.06.2024 03:00,3.0,6636.666666666667
Karmøy - Storasund,SN47262,29.06.2024 04:00,0.6,1327.333333333333
Karmøy - Storasund,SN47262,29.06.2024 05:00,0.0,0.0
Karmøy - Storasund,SN47262,29.06.2024 06:00,0.0,0.0
Karmøy - Storasund,SN47262,29.06.2024 07:00,0.0,0.0
Karmøy - Storasund,SN47262,29.06.2024 08:00,0.5,1106.1111111111109
Karmøy - Storasund,SN47262,29.06.2024 09:00,0.1,221.22222222222223
Karmøy - Storasund,SN47262,29.06.2024 10:00,0.1,221.22222222222223
Karmøy - Storasund,SN47262,29.06.2024 11:00,0.0,0.0
Karmøy - Storasund,SN47262,29.06.2024 12:00,0.0,0.0
Karmøy - Storasund,SN47262,29.06.2024 13:00,0.0,0.0
Karmøy - Storasund,SN47262,29.06.2024 14:00,0.0,0.0
Karmøy - Storasund,SN47262,29.06.2024 15:00,0.0,0.0
Karmøy - Storasund,SN47262,29.06.2024 16:00,0.0,0.0
Karmøy - Storasund,SN47262,29.06.2024 17:00,0.1,221.22222222222223
Karmøy - Storasund,SN47262,29.06.2024 18:00,0.0,0.0
Karmøy - Storasund,SN47262,29.06.2024 19:00,0.0,0.0
Karmøy - Storasund,SN47262,29.06.2024 20:00,0.0,0.0
Karmøy - Storasund,SN47262,29.06.2024 21:00,0.0,0.0
Karmøy - Storasund,SN47262,29.06.2024 22:00,0.0,0.0
Karmøy - Storasund,SN47262,29.06.2024 23:00,0.0,0.0
Karmøy - Storasund,SN47262,30.06.2024 00:00,0.0,0.0
Karmøy - Storasund,SN47262,30.06.2024 01:00,0.0,0.0
Karmøy - Storasund,SN47262,30.06.2024 02:00,0.0,0.0
Karmøy - Storasund,SN47262,30.06.2024 03:00,0.0,0.0
Karmøy - Storasund,SN47262,30.06.2024 04:00,0.0,0.0
Karmøy - Storasund,SN47262,30.06.2024 05:00,0.0,0.0
Karmøy - Storasund,SN47262,30.06.2024 06:00,0.0,0.0
Karmøy - Storasund,SN47262,30.06.2024 07:00,0.4,884.8888888888889
Karmøy - Storasund,SN47262,30.06.2024 08:00,0.0,0.0
Karmøy - Storasund,SN47262,30.06.2024 09:00,0.0,0.0
Karmøy - Storasund,SN47262,30.06.2024 10:00,0.0,0.0
Karmøy - Storasund,SN47262,30.06.2024 11:00,0.0,0.0
Karmøy - Storasund,SN47262,30.06.2024 12:00,0.0,0.0
Karmøy - Storasund,SN47262,30.06.2024 13:00,0.0,0.0
Karmøy - Storasund,SN47262,30.06.2024 14:00,0.0,0.0
Karmøy - Storasund,SN47262,30.06.2024 15:00,0.0,0.0
Karmøy - Storasund,SN47262,30.06.2024 16:00,0.0,0.0
Karmøy - Storasund,SN47262,30.06.2024 17:00,0.0,0.0
Karmøy - Storasund,SN47262,30.06.2024 18:00,0.0,0.0
Karmøy - Storasund,SN47262,30.06.2024 19:00,0.0,0.0
Karmøy - Storasund,SN47262,30.06.2024 20:00,0.0,0.0
Karmøy - Storasund,SN47262,30.06.2024 21:00,0.0,0.0
Karmøy - Storasund,SN47262,30.06.2024 22:00,0.0,0.0
Karmøy - Storasund,SN47262,30.06.2024 23:00,0.0,0.0
Karmøy - Storasund,SN47262,01.07.2024 00:00,0.0,0.0
Karmøy - Storasund,SN47262,01.07.2024 01:00,0.0,0.0
Karmøy - Storasund,SN47262,01.07.2024 02:00,0.0,0.0
Karmøy - Storasund,SN47262,01.07.2024 03:00,0.1,221.22222222222223
Karmøy - Storasund,SN47262,01.07.2024 04:00,0.3,663.6666666666665
Karmøy - Storasund,SN47262,01.07.2024 05:00,0.0,0.0
Karmøy - Storasund,SN47262,01.07.2024 06:00,0.3,663.6666666666665
Karmøy - Storasund,SN47262,01.07.2024 07:00,0.1,221.22222222222223
Karmøy - Storasund,SN47262,01.07.2024 08:00,0.0,0.0
Karmøy - Storasund,SN47262,01.07.2024 09:00,0.0,0.0
Karmøy - Storasund,SN47262,01.07.2024 10:00,0.2,442.44444444444446
Karmøy - Storasund,SN47262,01.07.2024 11:00,0.0,0.0
Karmøy - Storasund,SN47262,01.07.2024 12:00,0.0,0.0
Karmøy - Storasund,SN47262,01.07.2024 13:00,0.1,221.22222222222223
Karmøy - Storasund,SN47262,01.07.2024 14:00,0.0,0.0
Karmøy - Storasund,SN47262,01.07.2024 15:00,0.0,0.0
Karmøy - Storasund,SN47262,01.07.2024 16:00,0.0,0.0
Karmøy - Storasund,SN47262,01.07.2024 17:00,0.0,0.0
Karmøy - Storasund,SN47262,01.07.2024 18:00,0.0,0.0
Karmøy - Storasund,SN47262,01.07.2024 19:00,0.1,221.22222222222223
Karmøy - Storasund,SN47262,01.07.2024 20:00,0.0,0.0
Karmøy - Storasund,SN47262,01.07.2024 21:00,0.0,0.0
Karmøy - Storasund,SN47262,01.07.2024 22:00,0.0,0.0
Karmøy - Storasund,SN47262,01.07.2024 23:00,0.0,0.0
Karmøy - Storasund,SN47262,02.07.2024 00:00,0.8,1769.7777777777778
Karmøy - Storasund,SN47262,02.07.2024 01:00,0.1,221.22222222222223
Karmøy - Storasund,SN47262,02.07.2024 02:00,0.7,1548.5555555555552
Karmøy - Storasund,SN47262,02.07.2024 03:00,0.3,663.6666666666665
Karmøy - Storasund,SN47262,02.07.2024 04:00,0.1,221.22222222222223
Karmøy - Storasund,SN47262,02.07.2024 05:00,0.0,0.0
Karmøy - Storasund,SN47262,02.07.2024 06:00,0.0,0.0
Karmøy - Storasund,SN47262,02.07.2024 07:00,0.1,221.22222222222223
Karmøy - Storasund,SN47262,02.07.2024 08:00,0.0,0.0
Karmøy - Storasund,SN47262,02.07.2024 09:00,0.0,0.0
Karmøy - Storasund,SN47262,02.07.2024 10:00,0.0,0.0
Karmøy - Storasund,SN47262,02.07.2024 11:00,0.0,0.0
Karmøy - Storasund,SN47262,02.07.2024 12:00,0.2,442.44444444444446
Karmøy - Storasund,SN47262,02.07.2024 13:00,0.0,0.0
Karmøy - Storasund,SN47262,02.07.2024 14:00,0.0,0.0
Karmøy - Storasund,SN47262,02.07.2024 15:00,0.0,0.0
Karmøy - Storasund,SN47262,02.07.2024 16:00,0.0,0.0
Karmøy - Storasund,SN47262,02.07.2024 17:00,0.0,0.0
Karmøy - Storasund,SN47262,02.07.2024 18:00,0.0,0.0
Karmøy - Storasund,SN47262,02.07.2024 19:00,0.0,0.0
Karmøy - Storasund,SN47262,02.07.2024 20:00,0.0,0.0
Karmøy - Storasund,SN47262,02.07.2024 21:00,0.0,0.0
Karmøy - Storasund,SN47262,02.07.2024 22:00,0.0,0.0
Karmøy - Storasund,SN47262,02.07.2024 23:00,0.0,0.0
Karmøy - Storasund,SN47262,03.07.2024 00:00,0.0,0.0
Karmøy - Storasund,SN47262,03.07.2024 01:00,0.0,0.0
Karmøy - Storasund,SN47262,03.07.2024 02:00,0.0,0.0
Karmøy - Storasund,SN47262,03.07.2024 03:00,0.0,0.0
Karmøy - Storasund,SN47262,03.07.2024 04:00,0.0,0.0
Karmøy - Storasund,SN47262,03.07.2024 05:00,0.0,0.0
Karmøy - Storasund,SN47262,03.07.2024 06:00,0.0,0.0
Karmøy - Storasund,SN47262,03.07.2024 07:00,0.0,0.0
Karmøy - Storasund,SN47262,03.07.2024 08:00,0.0,0.0
Karmøy - Storasund,SN47262,03.07.2024 09:00,0.0,0.0
Karmøy - Storasund,SN47262,03.07.2024 10:00,0.0,0.0
Karmøy - Storasund,SN47262,03.07.2024 11:00,0.0,0.0
Karmøy - Storasund,SN47262,03.07.2024 12:00,0.0,0.0
Karmøy - Storasund,SN47262,03.07.2024 13:00,0.0,0.0
Karmøy - Storasund,SN47262,03.07.2024 14:00,0.0,0.0
Karmøy - Storasund,SN47262,03.07.2024 15:00,0.0,0.0
Karmøy - Storasund,SN47262,03.07.2024 16:00,0.0,0.0
Karmøy - Storasund,SN47262,03.07.2024 17:00,0.0,0.0
Karmøy - Storasund,SN47262,03.07.2024 18:00,0.0,0.0
Karmøy - Storasund,SN47262,03.07.2024 19:00,0.0,0.0
Karmøy - Storasund,SN47262,03.07.2024 20:00,0.0,0.0
Karmøy - Storasund,SN47262,03.07.2024 21:00,0.0,0.0
Karmøy - Storasund,SN47262,03.07.2024 22:00,0.0,0.0
Karmøy - Storasund,SN47262,03.07.2024 23:00,0.0,0.0
Karmøy - Storasund,SN47262,04.07.2024 00:00,0.3,663.6666666666665
Karmøy - Storasund,SN47262,04.07.2024 01:00,0.0,0.0
Karmøy - Storasund,SN47262,04.07.2024 02:00,0.0,0.0
Karmøy - Storasund,SN47262,04.07.2024 03:00,0.0,0.0
Karmøy - Storasund,SN47262,04.07.2024 04:00,0.1,221.22222222222223
Karmøy - Storasund,SN47262,04.07.2024 05:00,0.0,0.0
Karmøy - Storasund,SN47262,04.07.2024 06:00,0.0,0.0
Karmøy - Storasund,SN47262,04.07.2024 07:00,0.1,221.22222222222223
Karmøy - Storasund,SN47262,04.07.2024 08:00,0.3,663.6666666666665
Karmøy - Storasund,SN47262,04.07.2024 09:00,0.1,221.22222222222223
Karmøy - Storasund,SN47262,04.07.2024 10:00,0.3,663.6666666666665
Karmøy - Storasund,SN47262,04.07.2024 11:00,2.9,6415.444444444443
Karmøy - Storasund,SN47262,04.07.2024 12:00,2.1,4645.666666666666
Karmøy - Storasund,SN47262,04.07.2024 13:00,0.9,1990.9999999999998
Karmøy - Storasund,SN47262,04.07.2024 14:00,0.9,1990.9999999999998
Karmøy - Storasund,SN47262,04.07.2024 15:00,0.0,0.0
Karmøy - Storasund,SN47262,04.07.2024 16:00,0.4,884.8888888888889
Karmøy - Storasund,SN47262,04.07.2024 17:00,0.2,442.44444444444446
Karmøy - Storasund,SN47262,04.07.2024 18:00,0.6,1327.333333333333
Karmøy - Storasund,SN47262,04.07.2024 19:00,0.5,1106.1111111111109
Karmøy - Storasund,SN47262,04.07.2024 20:00,0.0,0.0
Karmøy - Storasund,SN47262,04.07.2024 21:00,0.0,0.0
Karmøy - Storasund,SN47262,04.07.2024 22:00,0.0,0.0
Karmøy - Storasund,SN47262,04.07.2024 23:00,0.0,0.0
Karmøy - Storasund,SN47262,05.07.2024 00:00,0.0,0.0
Karmøy - Storasund,SN47262,05.07.2024 01:00,0.0,0.0
Karmøy - Storasund,SN47262,05.07.2024 02:00,0.0,0.0
Karmøy - Storasund,SN47262,05.07.2024 03:00,0.0,0.0
Karmøy - Storasund,SN47262,05.07.2024 04:00,0.0,0.0
Karmøy - Storasund,SN47262,05.07.2024 05:00,0.0,0.0
Karmøy - Storasund,SN47262,05.07.2024 06:00,0.1,221.22222222222223
Karmøy - Storasund,SN47262,05.07.2024 07:00,0.0,0.0
Karmøy - Storasund,SN47262,05.07.2024 08:00,0.0,0.0
Karmøy - Storasund,SN47262,05.07.2024 09:00,0.0,0.0
Karmøy - Storasund,SN47262,05.07.2024 10:00,0.0,0.0
Karmøy - Storasund,SN47262,05.07.2024 11:00,0.0,0.0
Karmøy - Storasund,SN47262,05.07.2024 12:00,0.0,0.0
Karmøy - Storasund,SN47262,05.07.2024 13:00,0.7,1548.5555555555552
Karmøy - Storasund,SN47262,05.07.2024 14:00,2.0,4424.444444444443
Karmøy - Storasund,SN47262,05.07.2024 15:00,0.0,0.0
Karmøy - Storasund,SN47262,05.07.2024 16:00,0.0,0.0
Karmøy - Storasund,SN47262,05.07.2024 17:00,0.0,0.0
Karmøy - Storasund,SN47262,05.07.2024 18:00,0.0,0.0
